permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
17005,20121231,20130630,20131031,18.475,0.619,1.791,CVS
17005,20121231,20130930,20131130,18.6,0.636,1.883,CVS
17005,20121231,20130930,20131231,19.881,0.68,2.013,CVS
17005,20121231,20130930,20140131,18.811,0.643,1.904,CVS
17005,20131231,20131231,20140228,19.504,0.682,2.067,CVS
17005,20131231,20131231,20140331,19.963,0.702,2.127,CVS
17005,20131231,20131231,20140430,19.392,0.682,2.066,CVS
17005,20131231,20140331,20140531,19.929,0.712,2.167,CVS
17005,20131231,20140331,20140630,19.178,0.685,2.085,CVS
17005,20131231,20140331,20140731,19.43,0.694,2.113,CVS
17005,20131231,20140630,20140831,19.473,0.697,2.179,CVS
17005,20131231,20140630,20140930,19.507,0.698,2.183,CVS
17005,20131231,20140630,20141031,21.032,0.753,2.354,CVS
17005,20131231,20140930,20141130,23.607,0.775,2.484,CVS
17005,20131231,20140930,20141231,24.886,0.817,2.619,CVS
17005,20131231,20140930,20150131,25.364,0.833,2.669,CVS
17005,20141231,20141231,20150228,26.23,0.839,2.783,CVS
17005,20141231,20141231,20150331,26.063,0.841,2.79,CVS
17005,20141231,20141231,20150430,25.073,0.809,2.684,CVS
17005,20141231,20150331,20150531,25.093,0.808,2.817,CVS
17005,20141231,20150331,20150630,25.706,0.827,2.886,CVS
17005,20141231,20150331,20150731,27.566,0.887,3.094,CVS
17005,20141231,20150630,20150831,24.734,0.784,2.773,CVS
17005,20141231,20150630,20150930,23.304,0.739,2.613,CVS
17005,20141231,20150630,20151031,23.86,0.751,2.658,CVS
17005,20141231,20150930,20151130,21.287,0.698,2.444,CVS
17005,20141231,20150930,20151231,22.12,0.726,2.54,CVS
17005,20141231,20150930,20160131,21.853,0.717,2.509,CVS
17005,20151231,20151231,20160229,21.032,0.696,2.504,CVS
17005,20151231,20151231,20160331,22.452,0.743,2.673,CVS
17005,20151231,20151231,20160430,21.753,0.716,2.575,CVS
17005,20151231,20160331,20160531,20.967,0.647,2.573,CVS
17005,20151231,20160331,20160630,20.813,0.642,2.554,CVS
17005,20151231,20160331,20160731,20.157,0.622,2.474,CVS
17005,20151231,20160630,20160831,21.521,0.597,2.552,CVS
17005,20151231,20160630,20160930,20.505,0.569,2.432,CVS
17005,20151231,20160630,20161031,19.378,0.538,2.298,CVS
17005,20151231,20160930,20161130,16.5,0.475,2.04,CVS
17005,20151231,20160930,20161231,16.933,0.487,2.093,CVS
17005,20151231,20160930,20170131,16.912,0.487,2.091,CVS
