permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
19561,20101231,20110930,20120131,14.689,0.839,9.24,BA
19561,20111231,20111231,20120229,14.062,0.813,15.901,BA
19561,20111231,20111231,20120331,13.953,0.809,15.823,BA
19561,20111231,20111231,20120430,14.409,0.837,16.366,BA
19561,20111231,20120331,20120531,12.085,0.712,10.372,BA
19561,20111231,20120331,20120630,12.899,0.76,11.071,BA
19561,20111231,20120331,20120731,12.832,0.759,11.053,BA
19561,20111231,20120630,20120831,12.353,0.7,9.249,BA
19561,20111231,20120630,20120930,12.041,0.682,9.015,BA
19561,20111231,20120630,20121031,12.187,0.693,9.152,BA
19561,20111231,20120930,20121130,13.101,0.709,7.382,BA
19561,20111231,20120930,20121231,13.291,0.72,7.489,BA
19561,20111231,20120930,20130131,13.028,0.706,7.341,BA
19561,20121231,20121231,20130228,15.049,0.712,9.911,BA
19561,20121231,20121231,20130331,16.8,0.796,11.081,BA
19561,20121231,20121231,20130430,17.888,0.849,11.821,BA
19561,20121231,20130331,20130531,18.543,0.925,10.068,BA
19561,20121231,20130331,20130630,19.184,0.957,10.415,BA
19561,20121231,20130331,20130731,19.682,0.976,10.626,BA
19561,20121231,20130630,20130831,18.964,0.944,10.417,BA
19561,20121231,20130630,20130930,21.442,1.068,11.779,BA
19561,20121231,20130630,20131031,23.814,1.181,13.03,BA
19561,20121231,20130930,20131130,23.803,1.185,11.271,BA
19561,20121231,20130930,20131231,24.2,1.205,11.459,BA
19561,20121231,20130930,20140131,22.209,1.106,10.516,BA
19561,20131231,20131231,20140228,21.631,1.106,6.443,BA
19561,20131231,20131231,20140331,21.055,1.068,6.218,BA
19561,20131231,20131231,20140430,21.648,1.086,6.325,BA
19561,20131231,20140331,20140531,23.279,1.118,6.793,BA
19561,20131231,20140331,20140630,21.898,1.052,6.39,BA
19561,20131231,20140331,20140731,20.737,0.984,5.979,BA
19561,20131231,20140630,20140831,19.154,1.033,6.498,BA
