permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
70519,20121231,20130930,20131130,13.364,1.714,0.821,C
70519,20121231,20130930,20131231,13.159,1.687,0.808,C
70519,20121231,20130930,20140131,11.977,1.534,0.734,C
70519,20131231,20131231,20140228,11.415,1.592,0.745,C
70519,20131231,20131231,20140331,11.174,1.563,0.732,C
70519,20131231,20131231,20140430,11.246,1.573,0.737,C
70519,20131231,20140331,20140531,11.219,1.574,0.718,C
70519,20131231,20140331,20140630,11.108,1.558,0.711,C
70519,20131231,20140331,20140731,11.535,1.615,0.737,C
70519,20131231,20140630,20140831,17.508,1.736,0.774,C
70519,20131231,20140630,20140930,17.566,1.742,0.776,C
70519,20131231,20140630,20141031,18.146,1.798,0.801,C
70519,20131231,20140930,20141130,18.937,1.79,0.804,C
70519,20131231,20140930,20141231,18.986,1.794,0.806,C
70519,20131231,20140930,20150131,16.474,1.557,0.7,C
70519,20141231,20141231,20150228,23.827,1.756,0.795,C
70519,20141231,20141231,20150331,23.418,1.726,0.782,C
70519,20141231,20141231,20150430,24.236,1.786,0.809,C
70519,20141231,20150331,20150531,21.806,1.826,0.81,C
70519,20141231,20150331,20150630,22.274,1.865,0.827,C
70519,20141231,20150331,20150731,23.573,1.974,0.875,C
70519,20141231,20150630,20150831,13.505,1.801,0.783,C
70519,20141231,20150630,20150930,12.528,1.671,0.727,C
70519,20141231,20150630,20151031,13.427,1.773,0.771,C
70519,20141231,20150930,20151130,12.182,1.832,0.784,C
70519,20141231,20150930,20151231,11.655,1.752,0.75,C
70519,20141231,20150930,20160131,9.59,1.429,0.612,C
70519,20151231,20151231,20160229,7.168,1.297,0.558,C
70519,20151231,20151231,20160331,7.703,1.391,0.599,C
70519,20151231,20151231,20160430,8.539,1.539,0.662,C
70519,20151231,20160331,20160531,9.295,1.586,0.652,C
70519,20151231,20160331,20160630,8.461,1.444,0.593,C
70519,20151231,20160331,20160731,8.745,1.477,0.607,C
70519,20151231,20160630,20160831,10.051,1.645,0.652,C
70519,20151231,20160630,20160930,9.943,1.627,0.645,C
70519,20151231,20160630,20161031,10.347,1.661,0.659,C
70519,20151231,20160930,20161130,12.179,1.921,0.757,C
70519,20151231,20160930,20161231,12.836,2.025,0.798,C
70519,20151231,20160930,20170131,12.058,1.85,0.729,C
70519,20161231,20161231,20170228,12.618,2.007,0.805,C
70519,20161231,20161231,20170331,12.62,2.003,0.803,C
70519,20161231,20161231,20170430,12.473,1.971,0.791,C
70519,20161231,20170331,20170531,12.108,1.989,0.798,C
70519,20161231,20170331,20170630,13.376,2.197,0.882,C
70519,20161231,20170331,20170731,13.69,2.225,0.893,C
70519,20161231,20170630,20170831,13.552,2.172,0.879,C
70519,20161231,20170630,20170930,14.49,2.323,0.94,C
70519,20161231,20170630,20171031,14.641,2.278,0.922,C
70519,20161231,20170930,20171130,14.547,2.305,0.958,C
70519,20161231,20170930,20171231,14.337,2.272,0.944,C
70519,20161231,20170930,20180131,15.121,2.329,0.968,C
70519,20171231,20171231,20180228,-25.677,2.221,1.069,C
70519,20171231,20171231,20180331,-22.959,1.978,0.952,C
70519,20171231,20171231,20180430,-23.221,1.993,0.959,C
70519,20171231,20180331,20180531,-22.53,1.883,0.93,C
70519,20171231,20180331,20180630,-22.608,1.889,0.934,C
70519,20171231,20180331,20180731,-24.287,2.003,0.99,C
70519,20171231,20180630,20180831,-27.295,1.938,0.99,C
70519,20171231,20180630,20180930,-27.487,1.952,0.997,C
70519,20171231,20180630,20181031,-25.08,1.728,0.883,C
70519,20171231,20180930,20181130,-28.293,1.669,0.889,C
70519,20171231,20180930,20181231,-22.734,1.341,0.714,C
70519,20171231,20180930,20190131,-28.148,1.611,0.858,C
70519,20181231,20181231,20190228,9.564,1.556,0.846,C
70519,20181231,20181231,20190331,9.3,1.506,0.819,C
70519,20181231,20181231,20190430,10.568,1.69,0.92,C
70519,20181231,20190331,20190531,9.047,1.456,0.806,C
70519,20181231,20190331,20190630,10.194,1.64,0.908,C
70519,20181231,20190331,20190731,10.358,1.628,0.902,C
70519,20181231,20190630,20190831,8.95,1.441,0.81,C
70519,20181231,20190630,20190930,9.608,1.547,0.87,C
70519,20181231,20190630,20191031,9.994,1.555,0.875,C
70519,20181231,20190930,20191130,9.976,1.6,0.927,C
70519,20181231,20190930,20191231,10.61,1.702,0.986,C
