permno,adate,qdate,public_date,pe_exi,ps,ptb,TICKER
10107,20160630,20160930,20161231,28.245,5.53,6.677,MSFT
10107,20160630,20160930,20170131,29.386,5.751,6.945,MSFT
10107,20160630,20161231,20170228,26.882,5.561,7.069,MSFT
10107,20160630,20161231,20170331,27.672,5.722,7.272,MSFT
10107,20160630,20161231,20170430,28.765,5.945,7.557,MSFT
10107,20160630,20170331,20170531,26.759,5.888,7.682,MSFT
10107,20160630,20170331,20170630,26.41,5.802,7.569,MSFT
10107,20160630,20170331,20170731,27.854,6.114,7.977,MSFT
10107,20170630,20170630,20170831,27.59,6.402,7.897,MSFT
10107,20170630,20170630,20170930,27.487,6.389,7.881,MSFT
10107,20170630,20170630,20171031,30.694,7.134,8.799,MSFT
10107,20170630,20170930,20171130,24.976,6.547,6.824,MSFT
10107,20170630,20170930,20171231,25.383,6.645,6.926,MSFT
10107,20170630,20170930,20180131,28.193,7.376,7.688,MSFT
10107,20170630,20171231,20180228,52.977,7.06,8.854,MSFT
10107,20170630,20171231,20180331,51.565,6.863,8.607,MSFT
10107,20170630,20171231,20180430,52.836,7.026,8.811,MSFT
10107,20170630,20180331,20180531,48.931,7.172,9.3,MSFT
10107,20170630,20180331,20180630,48.817,7.15,9.271,MSFT
10107,20170630,20180331,20180731,52.515,7.683,9.962,MSFT
10107,20180630,20180630,20180831,52.737,7.805,10.346,MSFT
10107,20180630,20180630,20180930,53.695,7.959,10.55,MSFT
10107,20180630,20180630,20181031,50.146,7.429,9.848,MSFT
10107,20180630,20180930,20181130,46.012,7.408,9.679,MSFT
10107,20180630,20180930,20181231,42.145,6.791,8.873,MSFT
10107,20180630,20180930,20190131,43.332,6.973,9.11,MSFT
10107,20180630,20181231,20190228,25.993,7.256,9.125,MSFT
10107,20180630,20181231,20190331,27.364,7.632,9.599,MSFT
10107,20180630,20181231,20190430,30.302,8.448,10.625,MSFT
10107,20180630,20190331,20190531,27.484,7.755,9.801,MSFT
10107,20180630,20190331,20190630,29.769,8.378,10.588,MSFT
10107,20180630,20190331,20190731,30.282,8.514,10.76,MSFT
10107,20190630,20190630,20190831,27.245,8.365,10.263,MSFT
10107,20190630,20190630,20190930,27.476,8.434,10.348,MSFT
10107,20190630,20190630,20191031,28.334,8.691,10.664,MSFT
10107,20190630,20190930,20191130,28.508,8.896,10.865,MSFT
10107,20190630,20190930,20191231,29.699,9.272,11.323,MSFT
13901,20081231,20090930,20100131,13.066,2.49,3.428,MO
13901,20091231,20091231,20100228,13.065,2.488,3.314,MO
13901,20091231,20091231,20100331,13.325,2.538,3.38,MO
13901,20091231,20091231,20100430,13.76,2.623,3.493,MO
13901,20091231,20100331,20100531,12.297,2.491,3.316,MO
13901,20091231,20100331,20100630,12.145,2.46,3.275,MO
13901,20091231,20100331,20100731,13.43,2.722,3.624,MO
13901,20091231,20100630,20100831,13.446,2.784,3.582,MO
13901,20091231,20100630,20100930,14.47,2.996,3.855,MO
13901,20091231,20100630,20101031,15.312,3.176,4.087,MO
13901,20091231,20100930,20101130,13.483,2.973,3.599,MO
13901,20091231,20100930,20101231,13.831,3.05,3.692,MO
13901,20091231,20100930,20110131,13.208,2.914,3.527,MO
13901,20101231,20101231,20110228,13.567,3.142,3.877,MO
13901,20101231,20101231,20110331,13.92,3.224,3.978,MO
13901,20101231,20101231,20110430,14.353,3.326,4.104,MO
13901,20101231,20110331,20110531,14.539,3.479,4.206,MO
13901,20101231,20110331,20110630,13.684,3.274,3.959,MO
13901,20101231,20110331,20110731,13.627,3.226,3.901,MO
13901,20101231,20110630,20110831,16.579,3.306,4.384,MO
13901,20101231,20110630,20110930,16.348,3.26,4.323,MO
13901,20101231,20110630,20111031,16.799,3.326,4.411,MO
13901,20101231,20110930,20111130,17.18,3.491,4.72,MO
13901,20101231,20110930,20111231,17.754,3.607,4.878,MO
13901,20101231,20110930,20120131,17.006,3.455,4.673,MO
13901,20111231,20111231,20120229,18.354,3.599,5.477,MO
13901,20111231,20111231,20120331,18.823,3.691,5.617,MO
13901,20111231,20111231,20120430,19.64,3.831,5.83,MO
13901,20111231,20120331,20120531,18.084,3.817,5.876,MO
13901,20111231,20120331,20120630,19.41,4.097,6.307,MO
13901,20111231,20120331,20120731,20.208,4.261,6.56,MO
13901,20111231,20120630,20120831,15.65,4.001,6.213,MO
13901,20111231,20120630,20120930,15.387,3.934,6.109,MO
13901,20111231,20120630,20121031,14.654,3.732,5.796,MO
13901,20111231,20120930,20121130,17.609,3.937,6.41,MO
13901,20111231,20120930,20121231,16.375,3.661,5.961,MO
13901,20111231,20120930,20130131,17.542,3.921,6.386,MO
13901,20121231,20121231,20130228,16.286,3.852,6.867,MO
13901,20121231,20121231,20130331,16.694,3.948,7.039,MO
13901,20121231,20121231,20130430,17.723,4.189,7.468,MO
13901,20121231,20130331,20130531,16.713,4.147,7.091,MO
13901,20121231,20130331,20130630,16.199,4.019,6.873,MO
13901,20121231,20130331,20130731,16.231,4.019,6.872,MO
13901,20121231,20130630,20130831,15.47,3.897,6.707,MO
13901,20121231,20130630,20130930,15.685,3.951,6.8,MO
13901,20121231,20130630,20131031,17,4.273,7.354,MO
13901,20121231,20130930,20131130,14.389,4.174,7.08,MO
13901,20121231,20130930,20131231,14.938,4.333,7.35,MO
13901,20121231,20130930,20140131,13.704,3.962,6.721,MO
13901,20131231,20131231,20140228,16.044,4.091,6.585,MO
13901,20131231,20131231,20140331,16.562,4.223,6.798,MO
13901,20131231,20131231,20140430,17.748,4.511,7.261,MO
13901,20131231,20140331,20140531,19.241,4.665,7.49,MO
13901,20131231,20140331,20140630,19.417,4.707,7.558,MO
13901,20131231,20140331,20140731,18.796,4.55,7.305,MO
13901,20131231,20140630,20140831,19.853,4.816,7.518,MO
13901,20131231,20140630,20140930,21.171,5.136,8.018,MO
13901,20131231,20140630,20141031,22.276,5.385,8.407,MO
13901,20131231,20140930,20141130,23.161,5.601,8.931,MO
13901,20131231,20140930,20141231,22.705,5.491,8.755,MO
13901,20131231,20140930,20150131,24.47,5.917,9.435,MO
13901,20141231,20141231,20150228,21.988,6.177,12.179,MO
13901,20141231,20141231,20150331,19.539,5.489,10.822,MO
13901,20141231,20141231,20150430,19.551,5.485,10.814,MO
13901,20141231,20150331,20150531,20.48,5.53,11.93,MO
13901,20141231,20150331,20150630,19.564,5.282,11.396,MO
13901,20141231,20150331,20150731,21.752,5.855,12.633,MO
13901,20141231,20150630,20150831,20.687,5.675,11.952,MO
13901,20141231,20150630,20150930,21.004,5.761,12.134,MO
13901,20141231,20150630,20151031,23.347,6.404,13.488,MO
13901,20141231,20150930,20151130,21.654,6.027,12.954,MO
13901,20141231,20150930,20151231,21.883,6.091,13.091,MO
13901,20141231,20150930,20160131,22.974,6.392,13.739,MO
13901,20151231,20151231,20160229,23.06,6.394,14.111,MO
13901,20151231,20151231,20160331,23.468,6.507,14.361,MO
13901,20151231,20151231,20160430,23.487,6.507,14.361,MO
13901,20151231,20160331,20160531,22.892,6.515,14.909,MO
13901,20151231,20160331,20160630,24.806,7.059,16.156,MO
13901,20151231,20160331,20160731,24.353,6.921,15.84,MO
13901,20151231,20160630,20160831,22.869,6.754,14.676,MO
13901,20151231,20160630,20160930,21.879,6.462,14.04,MO
13901,20151231,20160630,20161031,22.879,6.745,14.655,MO
13901,20151231,20160930,20161130,24.034,6.449,14.581,MO
13901,20151231,20160930,20161231,25.421,6.821,15.422,MO
13901,20151231,20160930,20170131,26.759,7.18,16.234,MO
13901,20161231,20161231,20170228,10.291,7.514,6.858,MO
13901,20161231,20161231,20170331,9.81,7.163,6.538,MO
13901,20161231,20161231,20170430,9.86,7.185,6.558,MO
13901,20161231,20170331,20170531,10.208,7.513,7.085,MO
13901,20161231,20170331,20170630,10.077,7.416,6.994,MO
13901,20161231,20170331,20170731,8.792,6.427,6.06,MO
13901,20161231,20170630,20170831,8.364,6.211,5.807,MO
13901,20161231,20170630,20170930,8.367,6.213,5.809,MO
13901,20161231,20170630,20171031,8.472,6.258,5.851,MO
13901,20161231,20170930,20171130,8.489,6.633,6.345,MO
13901,20161231,20170930,20171231,8.937,6.983,6.68,MO
13901,20161231,20170930,20180131,8.804,6.879,6.58,MO
13901,20171231,20171231,20180228,11.855,6.137,5.801,MO
13901,20171231,20171231,20180331,11.736,6.076,5.743,MO
13901,20171231,20171231,20180430,10.567,5.448,5.149,MO
13901,20171231,20180331,20180531,9.954,5.389,5.1,MO
13901,20171231,20180331,20180630,10.141,5.491,5.196,MO
13901,20171231,20180331,20180731,10.479,5.651,5.348,MO
13901,20171231,20180630,20180831,10.525,5.691,5.211,MO
13901,20171231,20180630,20180930,10.847,5.865,5.37,MO
13901,20171231,20180630,20181031,11.698,6.304,5.772,MO
13901,20171231,20180930,20181130,9.756,5.269,4.925,MO
13901,20171231,20180930,20181231,8.788,4.746,4.436,MO
13901,20171231,20180930,20190131,8.781,4.742,4.432,MO
13901,20181231,20181231,20190228,14.242,5.005,4.922,MO
13901,20181231,20181231,20190331,15.606,5.485,5.393,MO
13901,20181231,20181231,20190430,14.764,5.179,5.093,MO
13901,20181231,20190331,20190531,14.957,4.745,4.724,MO
13901,20181231,20190331,20190630,14.436,4.579,4.559,MO
13901,20181231,20190331,20190731,14.351,4.545,4.525,MO
13901,20181231,20190630,20190831,13.057,4.156,4.118,MO
13901,20181231,20190630,20190930,12.209,3.886,3.851,MO
13901,20181231,20190630,20191031,13.37,4.256,4.217,MO
13901,20181231,20190930,20191130,53.441,4.694,5.882,MO
13901,20181231,20190930,20191231,53.667,4.714,5.907,MO
22592,20081231,20090930,20100131,20.224,2.541,4.628,MMM
22592,20091231,20091231,20100228,17.732,2.467,4.438,MMM
22592,20091231,20091231,20100331,18.489,2.573,4.628,MMM
22592,20091231,20091231,20100430,19.617,2.734,4.919,MMM
22592,20091231,20100331,20100531,15.674,2.319,4.169,MMM
22592,20091231,20100331,20100630,15.611,2.31,4.152,MMM
22592,20091231,20100331,20100731,16.905,2.502,4.497,MMM
22592,20091231,20100630,20100831,14.334,2.206,4.009,MMM
22592,20091231,20100630,20100930,15.823,2.435,4.426,MMM
22592,20091231,20100630,20101031,15.369,2.371,4.309,MMM
22592,20091231,20100930,20101130,14.837,2.302,3.872,MMM
22592,20091231,20100930,20101231,15.247,2.366,3.979,MMM
22592,20091231,20100930,20110131,15.534,2.401,4.037,MMM
22592,20101231,20101231,20110228,16.382,2.462,4.139,MMM
22592,20101231,20101231,20110331,16.607,2.496,4.196,MMM
22592,20101231,20101231,20110430,17.266,2.591,4.355,MMM
22592,20101231,20110331,20110531,16.161,2.428,4.066,MMM
22592,20101231,20110331,20110630,16.241,2.44,4.086,MMM
22592,20101231,20110331,20110731,14.921,2.238,3.749,MMM
22592,20101231,20110630,20110831,14.064,2.061,3.397,MMM
22592,20101231,20110630,20110930,12.168,1.783,2.939,MMM
22592,20101231,20110630,20111031,13.393,1.938,3.196,MMM
22592,20101231,20110930,20111130,13.759,1.943,3.347,MMM
22592,20101231,20110930,20111231,13.876,1.96,3.376,MMM
22592,20101231,20110930,20120131,14.722,2.062,3.551,MMM
22592,20111231,20111231,20120229,14.698,2.055,3.882,MMM
22592,20111231,20111231,20120331,14.968,2.093,3.955,MMM
22592,20111231,20111231,20120430,14.993,2.094,3.957,MMM
22592,20111231,20120331,20120531,13.929,1.966,3.619,MMM
22592,20111231,20120331,20120630,14.785,2.087,3.842,MMM
22592,20111231,20120331,20120731,15.054,2.117,3.897,MMM
22592,20111231,20120630,20120831,15.131,2.16,3.902,MMM
22592,20111231,20120630,20120930,15.101,2.156,3.894,MMM
22592,20111231,20120630,20121031,14.314,2.045,3.695,MMM
22592,20111231,20120930,20121130,14.529,2.126,3.567,MMM
22592,20111231,20120930,20121231,14.832,2.17,3.641,MMM
22592,20111231,20120930,20130131,16.062,2.334,3.916,MMM
22592,20121231,20121231,20130228,16.456,2.4,4.045,MMM
22592,20121231,20121231,20130331,16.821,2.456,4.139,MMM
22592,20121231,20121231,20130430,16.568,2.417,4.073,MMM
22592,20121231,20130331,20130531,17.42,2.533,4.209,MMM
22592,20121231,20130331,20130630,17.275,2.511,4.174,MMM
22592,20121231,20130331,20130731,18.551,2.671,4.439,MMM
22592,20121231,20130630,20130831,17.803,2.565,4.343,MMM
22592,20121231,20130630,20130930,18.716,2.696,4.566,MMM
22592,20121231,20130630,20131031,19.726,2.799,4.74,MMM
22592,20121231,20130930,20131130,20.508,2.929,5.051,MMM
22592,20121231,20130930,20131231,21.544,3.04,5.243,MMM
22592,20121231,20130930,20140131,19.691,2.771,4.778,MMM
22592,20131231,20131231,20140228,20.049,2.892,4.949,MMM
22592,20131231,20131231,20140331,20.188,2.891,4.947,MMM
22592,20131231,20131231,20140430,20.698,2.948,5.045,MMM
22592,20131231,20140331,20140531,20.659,3.002,5.345,MMM
22592,20131231,20140331,20140630,20.759,3.017,5.371,MMM
22592,20131231,20140331,20140731,20.419,2.938,5.232,MMM
22592,20131231,20140630,20140831,20.282,2.967,5.377,MMM
22592,20131231,20140630,20140930,19.955,2.919,5.29,MMM
22592,20131231,20140630,20141031,21.658,3.133,5.678,MMM
22592,20131231,20140930,20141130,21.96,3.239,6.343,MMM
22592,20131231,20140930,20141231,22.54,3.3,6.462,MMM
22592,20131231,20140930,20150131,22.263,3.259,6.383,MMM
22592,20141231,20141231,20150228,22.517,3.364,8.079,MMM
22592,20141231,20141231,20150331,22.023,3.293,7.909,MMM
22592,20141231,20141231,20150430,20.88,3.118,7.487,MMM
22592,20141231,20150331,20150531,21.07,3.197,7.251,MMM
22592,20141231,20150331,20150630,20.437,3.101,7.033,MMM
22592,20141231,20150331,20150731,20.045,2.995,6.794,MMM
22592,20141231,20150630,20150831,18.556,2.854,6.782,MMM
22592,20141231,20150630,20150930,18.508,2.846,6.765,MMM
22592,20141231,20150630,20151031,20.523,3.11,7.393,MMM
22592,20141231,20150930,20151130,20.256,3.141,7.911,MMM
22592,20141231,20150930,20151231,19.488,3.022,7.611,MMM
22592,20141231,20150930,20160131,19.534,2.998,7.55,MMM
22592,20151231,20151231,20160229,20.695,3.135,7.742,MMM
22592,20151231,20151231,20160331,21.983,3.334,8.234,MMM
22592,20151231,20151231,20160430,22.082,3.353,8.281,MMM
22592,20151231,20160331,20160531,21.635,3.391,8.701,MMM
22592,20151231,20160331,20160630,22.509,3.528,9.052,MMM
22592,20151231,20160331,20160731,22.925,3.581,9.188,MMM
22592,20151231,20160630,20160831,22.862,3.601,9.108,MMM
22592,20151231,20160630,20160930,22.478,3.541,8.955,MMM
22592,20151231,20160630,20161031,21.084,3.305,8.359,MMM
22592,20151231,20160930,20161130,21.63,3.434,8.607,MMM
22592,20151231,20160930,20161231,22.49,3.571,8.949,MMM
22592,20151231,20160930,20170131,22.018,3.468,8.692,MMM
22592,20161231,20161231,20170228,22.837,3.69,10.639,MMM
22592,20161231,20161231,20170331,23.447,3.797,10.949,MMM
22592,20161231,20161231,20170430,23.999,3.884,11.2,MMM
22592,20161231,20170331,20170531,24.724,4.019,11.113,MMM
22592,20161231,20170331,20170630,25.174,4.092,11.315,MMM
22592,20161231,20170331,20170731,24.325,3.951,10.925,MMM
22592,20161231,20170630,20170831,23.298,3.993,10.519,MMM
22592,20161231,20170630,20170930,23.934,4.102,10.807,MMM
22592,20161231,20170630,20171031,26.247,4.49,11.828,MMM
22592,20161231,20170930,20171130,27.136,4.672,11.923,MMM
22592,20161231,20170930,20171231,26.269,4.523,11.542,MMM
22592,20161231,20170930,20180131,27.958,4.808,12.269,MMM
22592,20171231,20171231,20180228,29.699,4.43,11.887,MMM
22592,20171231,20171231,20180331,27.682,4.124,11.065,MMM
22592,20171231,20171231,20180430,24.513,3.646,9.782,MMM
22592,20171231,20180331,20180531,29.263,3.631,10.667,MMM
22592,20171231,20180331,20180630,29.187,3.621,10.64,MMM
22592,20171231,20180331,20180731,31.501,3.862,11.346,MMM
22592,20171231,20180630,20180831,29.213,3.769,11.937,MMM
22592,20171231,20180630,20180930,29.184,3.765,11.925,MMM
22592,20171231,20180630,20181031,26.352,3.375,10.688,MMM
22592,20171231,20180930,20181130,27.871,3.69,11.814,MMM
22592,20171231,20180930,20181231,25.542,3.382,10.826,MMM
22592,20171231,20180930,20190131,26.85,3.52,11.269,MMM
22592,20181231,20181231,20190228,23.328,3.645,11.853,MMM
22592,20181231,20181231,20190331,23.372,3.652,11.877,MMM
22592,20181231,20181231,20190430,21.317,3.334,10.843,MMM
22592,20181231,20190331,20190531,16.941,2.846,9.49,MMM
22592,20181231,20190331,20190630,18.382,3.089,10.298,MMM
22592,20181231,20190331,20190731,18.528,3.107,10.359,MMM
22592,20181231,20190630,20190831,19.508,2.895,9.227,MMM
22592,20181231,20190630,20190930,19.831,2.943,9.38,MMM
22592,20181231,20190630,20191031,19.902,2.953,9.41,MMM
22592,20181231,20190930,20191130,20.163,3.054,9.122,MMM
22592,20181231,20190930,20191231,20.952,3.173,9.48,MMM
22752,20081231,20090930,20100131,10.021,4.991,5.091,MRK
22752,20091231,20091231,20100228,6.527,4.107,1.66,MRK
22752,20091231,20091231,20100331,6.611,4.242,1.715,MRK
22752,20091231,20091231,20100430,6.202,3.983,1.61,MRK
22752,20091231,20100331,20100531,7.033,3.139,1.815,MRK
22752,20091231,20100331,20100630,7.301,3.258,1.884,MRK
22752,20091231,20100331,20100731,7.194,3.211,1.857,MRK
22752,20091231,20100630,20100831,8.196,2.777,1.957,MRK
22752,20091231,20100630,20100930,8.58,2.908,2.048,MRK
22752,20091231,20100630,20101031,8.464,2.868,2.021,MRK
22752,20091231,20100930,20101130,12.355,2.414,1.91,MRK
22752,20091231,20100930,20101231,12.918,2.524,1.997,MRK
22752,20091231,20100930,20110131,11.889,2.323,1.838,MRK
22752,20101231,20101231,20110228,116.321,2.184,1.625,MRK
22752,20101231,20101231,20110331,117.893,2.213,1.647,MRK
22752,20101231,20101231,20110430,128.393,2.41,1.794,MRK
22752,20101231,20110331,20110531,70.673,2.458,2.086,MRK
22752,20101231,20110331,20110630,67.865,2.361,2.003,MRK
22752,20101231,20110331,20110731,65.635,2.283,1.937,MRK
22752,20101231,20110630,20110831,35.973,2.172,1.837,MRK
22752,20101231,20110630,20110930,35.543,2.146,1.815,MRK
22752,20101231,20110630,20111031,37.5,2.264,1.915,MRK
22752,20101231,20110930,20111130,26.287,2.277,1.976,MRK
22752,20101231,20110930,20111231,27.721,2.402,2.084,MRK
22752,20101231,20110930,20120131,28.14,2.438,2.115,MRK
22752,20111231,20111231,20120229,18.896,2.418,1.932,MRK
22752,20111231,20111231,20120331,19.01,2.433,1.944,MRK
22752,20111231,20111231,20120430,19.426,2.485,1.985,MRK
22752,20111231,20120331,20120531,16.702,2.372,2.084,MRK
22752,20111231,20120331,20120630,18.556,2.635,2.315,MRK
22752,20111231,20120331,20120731,19.631,2.787,2.449,MRK
22752,20111231,20120630,20120831,19.658,2.711,2.376,MRK
22752,20111231,20120630,20120930,20.591,2.84,2.488,MRK
22752,20111231,20120630,20121031,20.836,2.874,2.518,MRK
22752,20111231,20120930,20121130,20.136,2.816,2.416,MRK
22752,20111231,20120930,20121231,18.609,2.602,2.233,MRK
22752,20111231,20120930,20130131,19.659,2.749,2.359,MRK
22752,20121231,20121231,20130228,21.365,2.732,2.198,MRK
22752,20121231,20121231,20130331,22.1,2.826,2.273,MRK
22752,20121231,20121231,20130430,23.5,3,2.413,MRK
22752,20121231,20130331,20130531,23.827,3.052,2.659,MRK
22752,20121231,20130331,20130630,23.699,3.035,2.645,MRK
22752,20121231,20130331,20130731,24.577,3.148,2.743,MRK
22752,20121231,20130630,20130831,28.149,3.082,2.913,MRK
22752,20121231,20130630,20130930,28.339,3.102,2.933,MRK
22752,20121231,20130630,20131031,26.839,2.938,2.778,MRK
22752,20121231,20130930,20131130,33.22,3.276,3.07,MRK
22752,20121231,20130930,20131231,33.367,3.29,3.084,MRK
22752,20121231,20130930,20140131,35.313,3.482,3.264,MRK
22752,20131231,20131231,20140228,38.769,3.806,2.964,MRK
22752,20131231,20131231,20140331,38.619,3.791,2.953,MRK
22752,20131231,20131231,20140430,39.837,3.896,3.034,MRK
22752,20131231,20140331,20140531,38.318,3.876,3.027,MRK
22752,20131231,20140331,20140630,38.311,3.875,3.027,MRK
22752,20131231,20140331,20140731,37.576,3.801,2.969,MRK
22752,20131231,20140630,20140831,31.804,3.982,3.271,MRK
22752,20131231,20140630,20140930,31.365,3.927,3.226,MRK
22752,20131231,20140630,20141031,30.656,3.838,3.153,MRK
22752,20131231,20140930,20141130,33.005,3.998,3.429,MRK
22752,20131231,20140930,20141231,31.033,3.759,3.224,MRK
22752,20131231,20140930,20150131,32.94,3.99,3.423,MRK
22752,20141231,20141231,20150228,14.383,3.934,3.14,MRK
22752,20141231,20141231,20150331,14.123,3.862,3.083,MRK
22752,20141231,20141231,20150430,14.634,3.989,3.184,MRK
22752,20141231,20150331,20150531,15.775,4.155,3.153,MRK
22752,20141231,20150331,20150630,14.749,3.885,2.948,MRK
22752,20141231,20150331,20150731,15.275,4.024,3.053,MRK
22752,20141231,20150630,20150831,15.746,3.768,2.867,MRK
22752,20141231,20150630,20150930,14.442,3.456,2.63,MRK
22752,20141231,20150630,20151031,15.982,3.825,2.91,MRK
22752,20141231,20150930,20151130,14.098,3.724,2.873,MRK
22752,20141231,20150930,20151231,14.048,3.711,2.863,MRK
22752,20141231,20150930,20160131,13.476,3.56,2.746,MRK
22752,20151231,20151231,20160229,32.186,3.528,2.721,MRK
22752,20151231,20151231,20160331,33.917,3.718,2.867,MRK
22752,20151231,20151231,20160430,35.154,3.846,2.966,MRK
22752,20151231,20160331,20160531,34.515,3.954,3.111,MRK
22752,20151231,20160331,20160630,35.344,4.049,3.185,MRK
22752,20151231,20160331,20160731,35.988,4.123,3.243,MRK
22752,20151231,20160630,20160831,34.5,4.402,3.511,MRK
22752,20151231,20160630,20160930,34.291,4.375,3.49,MRK
22752,20151231,20160630,20161031,32.264,4.117,3.284,MRK
22752,20151231,20160930,20161130,31.061,4.228,3.366,MRK
22752,20151231,20160930,20161231,29.883,4.067,3.239,MRK
22752,20151231,20160930,20170131,31.467,4.283,3.41,MRK
22752,20161231,20161231,20170228,46.716,4.543,4.004,MRK
22752,20161231,20161231,20170331,45.064,4.382,3.863,MRK
22752,20161231,20161231,20170430,44.206,4.293,3.783,MRK
22752,20161231,20170331,20170531,42.006,4.46,3.982,MRK
